title,MAL_id,type,studio,release-season,release-year,realase-date,source-material,episodes,score,members
Tetsuwan Atom,2747,TV (Continuing),Mushi Production,fall,1966.0,1963-01-01 19:00:00,Manga,193.0,7.1,9710.0
Osomatsu-kun,9884,TV (Continuing),Studio Zero,fall,1966.0,1966-02-05 19:30:00,Manga,56.0,6.45,2966.0
Rainbow Sentai Robin,9438,TV (Continuing),Toei Animation,fall,1966.0,1966-04-23 00:00:00,-,48.0,0.0,616.0
Obake no Q-tarou,1547,TV (Continuing),Shin-Ei Animation,fall,1966.0,1965-08-29 00:00:00,Manga,96.0,0.0,590.0
Monoshiri Daigaku: Ashita no Calendar,22221,TV (Continuing),          -,fall,1966.0,1966-07-01 18:55:00,Original,1274.0,5.74,488.0
Uchuu Shounen Soran,12887,TV (Continuing),Eiken,fall,1966.0,1965-05-04 19:00:00,-,96.0,0.0,415.0
Harisu no Kaze,17667,TV (Continuing),          -,fall,1966.0,1966-05-05 00:00:00,-,70.0,0.0,402.0
Yuusei Kamen,12767,TV (Continuing),Eiken,fall,1966.0,1966-06-03 00:00:00,-,39.0,0.0,391.0
Kaizoku Ouji,19505,TV (Continuing),Toei Animation,fall,1966.0,1966-05-02 00:00:00,-,31.0,0.0,380.0
Tatakae! Osper,19989,TV (Continuing),          -,fall,1966.0,1965-12-14 00:00:00,-,52.0,0.0,312.0
Tenrankai no E,3472,Movie,          -,fall,1966.0,1966-11-11 00:00:00,Original,1.0,6.25,1840.0
Ribbon no Kishi Pilot,22241,Special,Mushi Production,fall,1966.0,1966-11-28 00:00:00,-,1.0,0.0,421.0
Sekai no Ouja: King Kong Taikai,27379,Special,Toei Animation,fall,1966.0,1966-12-31 00:00:00,-,1.0,0.0,228.0
Mahoutsukai Sally,3356,TV (New),Toei Animation,winter,1967.0,1966-12-05 19:00:00,Manga,109.0,6.39,3054.0
Gokuu no Daibouken,2687,TV (New),Mushi Production,winter,1967.0,1967-01-07 00:00:00,-,39.0,6.03,692.0
Osomatsu-kun,9884,TV (Continuing),Studio Zero,winter,1967.0,1966-02-05 19:30:00,Manga,56.0,6.45,2966.0
Jungle Taitei: Susume Leo!,2565,TV (Continuing),Mushi Production,winter,1967.0,1966-10-05 19:00:00,Manga,26.0,6.44,2080.0
Rainbow Sentai Robin,9438,TV (Continuing),Toei Animation,winter,1967.0,1966-04-23 00:00:00,-,48.0,0.0,616.0
Obake no Q-tarou,1547,TV (Continuing),Shin-Ei Animation,winter,1967.0,1965-08-29 00:00:00,Manga,96.0,0.0,590.0
Monoshiri Daigaku: Ashita no Calendar,22221,TV (Continuing),          -,winter,1967.0,1966-07-01 18:55:00,Original,1274.0,5.74,488.0
Uchuu Shounen Soran,12887,TV (Continuing),Eiken,winter,1967.0,1965-05-04 19:00:00,-,96.0,0.0,415.0
Harisu no Kaze,17667,TV (Continuing),          -,winter,1967.0,1966-05-05 00:00:00,-,70.0,0.0,402.0
Yuusei Kamen,12767,TV (Continuing),Eiken,winter,1967.0,1966-06-03 00:00:00,-,39.0,0.0,391.0
Tatakae! Osper,19989,TV (Continuing),          -,winter,1967.0,1965-12-14 00:00:00,-,52.0,0.0,312.0
Cyborg 009: Kaijuu Sensou,7290,Movie,          -,winter,1967.0,1967-03-19 00:00:00,-,1.0,5.91,1630.0
Ninja Bugei-chou,5232,Movie,          -,winter,1967.0,1967-02-15 00:00:00,-,1.0,5.55,1284.0
Shounen Jack to Mahoutsukai,9392,Movie,Toei Animation,winter,1967.0,1967-03-19 00:00:00,-,1.0,5.36,552.0
Hong Kil-dong,16556,Movie,          -,winter,1967.0,1967-01-21 00:00:00,-,1.0,0.0,315.0
"Subarashii Sekai Ryokou: Alaska no Tabi ""Daigo Hyougaki""",23911,Special,          -,winter,1967.0,1967-01-29 00:00:00,-,2.0,0.0,222.0
Mach GoGoGo,1445,TV (New),Tatsunoko Production,spring,1967.0,1967-04-02 00:00:00,Manga,52.0,6.65,12085.0
Ribbon no Kishi,3024,TV (New),Mushi Production,spring,1967.0,1967-04-02 00:00:00,Manga,52.0,6.63,3663.0
Perman,6303,TV (New),          -,spring,1967.0,1967-04-02 00:00:00,-,54.0,6.39,2480.0
Ougon Bat,3900,TV (New),"Dai-Ichi Douga, Dongyang Animation",spring,1967.0,1967-04-01 00:00:00,Novel,52.0,6.32,1595.0
Bouken Gabotenjima,8184,TV (New),          -,spring,1967.0,1967-04-04 00:00:00,-,39.0,0.0,392.0
King Kong: 001/7 Tom Thumb,19995,TV (New),Toei Animation,spring,1967.0,1967-04-05 00:00:00,-,26.0,0.0,322.0
Mahoutsukai Sally,3356,TV (Continuing),Toei Animation,spring,1967.0,1966-12-05 19:00:00,Manga,109.0,6.39,3054.0
Gokuu no Daibouken,2687,TV (Continuing),Mushi Production,spring,1967.0,1967-01-07 00:00:00,-,39.0,6.03,692.0
Obake no Q-tarou,1547,TV (Continuing),Shin-Ei Animation,spring,1967.0,1965-08-29 00:00:00,Manga,96.0,0.0,590.0
Monoshiri Daigaku: Ashita no Calendar,22221,TV (Continuing),          -,spring,1967.0,1966-07-01 18:55:00,Original,1274.0,5.74,488.0
Harisu no Kaze,17667,TV (Continuing),          -,spring,1967.0,1966-05-05 00:00:00,-,70.0,0.0,402.0
Tatakae! Osper,19989,TV (Continuing),          -,spring,1967.0,1965-12-14 00:00:00,-,52.0,0.0,312.0
Pyun Pyun Maru,15873,TV (New),Toei Animation,summer,1967.0,1967-07-03 00:00:00,-,26.0,0.0,318.0
Mach GoGoGo,1445,TV (Continuing),Tatsunoko Production,summer,1967.0,1967-04-02 00:00:00,Manga,52.0,6.65,12085.0
Ribbon no Kishi,3024,TV (Continuing),Mushi Production,summer,1967.0,1967-04-02 00:00:00,Manga,52.0,6.63,3663.0
Mahoutsukai Sally,3356,TV (Continuing),Toei Animation,summer,1967.0,1966-12-05 19:00:00,Manga,109.0,6.39,3054.0
Perman,6303,TV (Continuing),          -,summer,1967.0,1967-04-02 00:00:00,-,54.0,6.39,2480.0
Ougon Bat,3900,TV (Continuing),"Dai-Ichi Douga, Dongyang Animation",summer,1967.0,1967-04-01 00:00:00,Novel,52.0,6.32,1595.0
Gokuu no Daibouken,2687,TV (Continuing),Mushi Production,summer,1967.0,1967-01-07 00:00:00,-,39.0,6.03,692.0
Monoshiri Daigaku: Ashita no Calendar,22221,TV (Continuing),          -,summer,1967.0,1966-07-01 18:55:00,Original,1274.0,5.74,488.0
Harisu no Kaze,17667,TV (Continuing),          -,summer,1967.0,1966-05-05 00:00:00,-,70.0,0.0,402.0
Bouken Gabotenjima,8184,TV (Continuing),          -,summer,1967.0,1967-04-04 00:00:00,-,39.0,0.0,392.0
King Kong: 001/7 Tom Thumb,19995,TV (Continuing),Toei Animation,summer,1967.0,1967-04-05 00:00:00,-,26.0,0.0,322.0
Tatakae! Osper,19989,TV (Continuing),          -,summer,1967.0,1965-12-14 00:00:00,-,52.0,0.0,312.0
Hopiwa Chadolbawi,18309,Movie,          -,summer,1967.0,1967-08-15 00:00:00,-,1.0,0.0,257.0
Bouken Shounen Shadar,8182,TV (New),          -,fall,1967.0,1967-09-18 00:00:00,-,156.0,0.0,504.0
Skyers 5,11405,TV (New),          -,fall,1967.0,1967-10-04 00:00:00,-,12.0,0.0,413.0
Donkikko,19901,TV (New),          -,fall,1967.0,1967-09-07 00:00:00,-,21.0,0.0,271.0
Mach GoGoGo,1445,TV (Continuing),Tatsunoko Production,fall,1967.0,1967-04-02 00:00:00,Manga,52.0,6.65,12085.0
Ribbon no Kishi,3024,TV (Continuing),Mushi Production,fall,1967.0,1967-04-02 00:00:00,Manga,52.0,6.63,3663.0
Mahoutsukai Sally,3356,TV (Continuing),Toei Animation,fall,1967.0,1966-12-05 19:00:00,Manga,109.0,6.39,3054.0
Perman,6303,TV (Continuing),          -,fall,1967.0,1967-04-02 00:00:00,-,54.0,6.39,2480.0
Ougon Bat,3900,TV (Continuing),"Dai-Ichi Douga, Dongyang Animation",fall,1967.0,1967-04-01 00:00:00,Novel,52.0,6.32,1595.0
Monoshiri Daigaku: Ashita no Calendar,22221,TV (Continuing),          -,fall,1967.0,1966-07-01 18:55:00,Original,1274.0,5.74,488.0
Bouken Gabotenjima,8184,TV (Continuing),          -,fall,1967.0,1967-04-04 00:00:00,-,39.0,0.0,392.0
Pyun Pyun Maru,15873,TV (Continuing),Toei Animation,fall,1967.0,1967-07-03 00:00:00,-,26.0,0.0,318.0
Gegege no Kitarou (1968),5688,TV (New),Toei Animation,winter,1968.0,1968-01-03 00:00:00,Manga,65.0,6.77,3425.0
Wanpaku Tanteidan,12139,TV (New),Mushi Production,winter,1968.0,1968-02-01 00:00:00,-,35.0,0.0,566.0
Mach GoGoGo,1445,TV (Continuing),Tatsunoko Production,winter,1968.0,1967-04-02 00:00:00,Manga,52.0,6.65,12085.0
Ribbon no Kishi,3024,TV (Continuing),Mushi Production,winter,1968.0,1967-04-02 00:00:00,Manga,52.0,6.63,3663.0
Mahoutsukai Sally,3356,TV (Continuing),Toei Animation,winter,1968.0,1966-12-05 19:00:00,Manga,109.0,6.39,3054.0
Perman,6303,TV (Continuing),          -,winter,1968.0,1967-04-02 00:00:00,-,54.0,6.39,2480.0
Ougon Bat,3900,TV (Continuing),"Dai-Ichi Douga, Dongyang Animation",winter,1968.0,1967-04-01 00:00:00,Novel,52.0,6.32,1595.0
Bouken Shounen Shadar,8182,TV (Continuing),          -,winter,1968.0,1967-09-18 00:00:00,-,156.0,0.0,504.0
Monoshiri Daigaku: Ashita no Calendar,22221,TV (Continuing),          -,winter,1968.0,1966-07-01 18:55:00,Original,1274.0,5.7,488.0
Pyun Pyun Maru,15873,TV (Continuing),Toei Animation,winter,1968.0,1967-07-03 00:00:00,-,26.0,0.0,318.0
Dororo Pilot,11471,Special,Mushi Production,winter,1968.0,,Manga,1.0,5.79,3273.0
"Subarashii Sekai Ryokou: New York Tabi ""Computopia Seireki Nisennen no Monogatari""",32629,Special,          -,winter,1968.0,1968-01-07 00:00:00,Original,2.0,0.0,191.0
Cyborg 009 (TV),8394,TV (New),Toei Animation,spring,1968.0,1968-04-05 00:00:00,Manga,26.0,6.86,5370.0
Kyojin no Hoshi,5834,TV (New),TMS Entertainment,spring,1968.0,1968-03-30 00:00:00,Manga,182.0,6.74,1959.0
Kaibutsu-kun,3129,TV (New),"Studio Zero, Tokyo Movie",spring,1968.0,1968-04-21 00:00:00,Manga,49.0,6.48,1002.0
Akane-chan,18635,TV (New),Toei Animation,spring,1968.0,1968-04-06 00:00:00,-,26.0,0.0,555.0
Animal 1,17671,TV (New),          -,spring,1968.0,1968-04-01 00:00:00,-,27.0,0.0,473.0
Fight Da!! Pyuta,19997,TV (New),          -,spring,1968.0,1968-04-06 00:00:00,-,26.0,0.0,358.0
Gegege no Kitarou (1968),5688,TV (Continuing),Toei Animation,spring,1968.0,1968-01-03 00:00:00,Manga,65.0,6.77,3425.0
Mahoutsukai Sally,3356,TV (Continuing),Toei Animation,spring,1968.0,1966-12-05 19:00:00,Manga,109.0,6.39,3054.0
Wanpaku Tanteidan,12139,TV (Continuing),Mushi Production,spring,1968.0,1968-02-01 00:00:00,-,35.0,0.0,566.0
Monoshiri Daigaku: Ashita no Calendar,22221,TV (Continuing),          -,spring,1968.0,1966-07-01 18:55:00,Original,1274.0,5.74,488.0
Pyun Pyun Maru,15873,TV (Continuing),Toei Animation,spring,1968.0,1967-07-03 00:00:00,-,26.0,0.0,318.0
Cyborg 009 (TV),8394,TV (Continuing),Toei Animation,summer,1968.0,1968-04-05 00:00:00,Manga,26.0,6.86,5370.0
Gegege no Kitarou (1968),5688,TV (Continuing),Toei Animation,summer,1968.0,1968-01-03 00:00:00,Manga,65.0,6.77,3425.0
Mahoutsukai Sally,3356,TV (Continuing),Toei Animation,summer,1968.0,1966-12-05 19:00:00,Manga,109.0,6.39,3054.0
Kyojin no Hoshi,5834,TV (Continuing),TMS Entertainment,summer,1968.0,1968-03-30 00:00:00,Manga,182.0,6.74,1959.0
Kaibutsu-kun,3129,TV (Continuing),"Studio Zero, Tokyo Movie",summer,1968.0,1968-04-21 00:00:00,Manga,49.0,6.48,1002.0
Wanpaku Tanteidan,12139,TV (Continuing),Mushi Production,summer,1968.0,1968-02-01 00:00:00,-,35.0,0.0,566.0
Akane-chan,18635,TV (Continuing),Toei Animation,summer,1968.0,1968-04-06 00:00:00,-,26.0,0.0,555.0
Monoshiri Daigaku: Ashita no Calendar,22221,TV (Continuing),          -,summer,1968.0,1966-07-01 18:55:00,Original,1274.0,5.74,488.0
Animal 1,17671,TV (Continuing),          -,summer,1968.0,1968-04-01 00:00:00,-,27.0,0.0,473.0
Fight Da!! Pyuta,19997,TV (Continuing),          -,summer,1968.0,1968-04-06 00:00:00,-,26.0,0.0,358.0
Pyun Pyun Maru,15873,TV (Continuing),Toei Animation,summer,1968.0,1967-07-03 00:00:00,-,26.0,0.0,318.0
Taiyou no Ouji: Horus no Daibouken,1044,Movie,Toei Animation,summer,1968.0,1968-07-21 00:00:00,Other,1.0,6.52,6834.0
Umihiko Yamahiko,34038,Movie,          -,summer,1968.0,1968-08-01 00:00:00,Other,1.0,0.0,248.0
Sabu to Ichi Torimono Hikae,5997,TV (New),Toei Animation,fall,1968.0,1968-10-03 00:00:00,Manga,52.0,6.39,1654.0
Youkai Ningen Bem,4044,TV (New),Dai-Ichi Douga,fall,1968.0,1968-10-07 00:00:00,Original,26.0,6.05,1425.0
Sasuke,6056,TV (New),          -,fall,1968.0,1968-09-03 00:00:00,Manga,29.0,6.53,1088.0
Yuuyake Banchou,12765,TV (New),          -,fall,1968.0,1968-09-30 00:00:00,-,26.0,0.0,358.0
Johnny Cypher,28145,TV (New),          -,fall,1968.0,1968-10-21 00:00:00,-,130.0,0.0,307.0
Gegege no Kitarou (1968),5688,TV (Continuing),Toei Animation,fall,1968.0,1968-01-03 00:00:00,Manga,65.0,6.77,3425.0
Mahoutsukai Sally,3356,TV (Continuing),Toei Animation,fall,1968.0,1966-12-05 19:00:00,Manga,109.0,6.39,3054.0
Kyojin no Hoshi,5834,TV (Continuing),TMS Entertainment,fall,1968.0,1968-03-30 00:00:00,Manga,182.0,6.74,1959.0
Kaibutsu-kun,3129,TV (Continuing),"Studio Zero, Tokyo Movie",fall,1968.0,1968-04-21 00:00:00,Manga,49.0,6.48,1002.0
Monoshiri Daigaku: Ashita no Calendar,22221,TV (Continuing),          -,fall,1968.0,1966-07-01 18:55:00,Original,1274.0,5.74,488.0
Pyun Pyun Maru,15873,TV (Continuing),Toei Animation,fall,1968.0,1967-07-03 00:00:00,-,26.0,0.0,318.0
Souseiki,3473,Movie,          -,fall,1968.0,1968-10-01 00:00:00,-,1.0,5.5,1527.0
Baka Baka Baka na Sekai,29777,Movie,          -,fall,1968.0,1968-10-12 00:00:00,Original,1.0,4.27,1450.0
Kyubi no Kitsune to Tobimaru (Sesshoseki),17673,Movie,          -,fall,1968.0,1968-10-19 00:00:00,-,1.0,0.0,374.0
Himitsu no Akko-chan,3285,TV (New),Toei Animation,winter,1969.0,1969-01-06 00:00:00,-,94.0,6.27,2261.0
Gegege no Kitarou (1968),5688,TV (Continuing),Toei Animation,winter,1969.0,1968-01-03 00:00:00,Manga,65.0,6.77,3425.0
Kyojin no Hoshi,5834,TV (Continuing),TMS Entertainment,winter,1969.0,1968-03-30 00:00:00,Manga,182.0,6.74,1959.0
Sabu to Ichi Torimono Hikae,5997,TV (Continuing),Toei Animation,winter,1969.0,1968-10-03 00:00:00,Manga,52.0,6.39,1654.0
Youkai Ningen Bem,4044,TV (Continuing),Dai-Ichi Douga,winter,1969.0,1968-10-07 00:00:00,Original,26.0,6.05,1425.0
Sasuke,6056,TV (Continuing),          -,winter,1969.0,1968-09-03 00:00:00,Manga,29.0,6.53,1088.0
Kaibutsu-kun,3129,TV (Continuing),"Studio Zero, Tokyo Movie",winter,1969.0,1968-04-21 00:00:00,Manga,49.0,6.48,1002.0
Monoshiri Daigaku: Ashita no Calendar,22221,TV (Continuing),          -,winter,1969.0,1966-07-01 18:55:00,Original,1274.0,5.7,488.0
Yuuyake Banchou,12765,TV (Continuing),          -,winter,1969.0,1968-09-30 00:00:00,-,26.0,0.0,358.0
Pyun Pyun Maru,15873,TV (Continuing),Toei Animation,winter,1969.0,1967-07-03 00:00:00,-,26.0,0.0,318.0
Johnny Cypher,28145,TV (Continuing),          -,winter,1969.0,1968-10-21 00:00:00,-,130.0,0.0,303.0
Hitoribotchi,27375,Movie,Toei Animation,winter,1969.0,1969-03-18 00:00:00,-,1.0,0.0,307.0
Kaitei Toshi no Dekiru made,21551,Movie,          -,winter,1969.0,1969-02-02 00:00:00,-,1.0,0.0,235.0
Kaibutsu-kun: Suna Majin wo Yattsukero no Maki / Kaibutsu-kun to Haniwa Kaishin no Maki,33234,Movie,"Studio Zero, Tokyo Movie",winter,1969.0,1969-03-18 00:00:00,Manga,1.0,0.0,179.0
Wonder-kun no Hatsu Yume Uchuu Ryokou,12807,Special,          -,winter,1969.0,1969-01-02 00:00:00,Original,1.0,0.0,293.0
Dororo to Hyakkimaru,5760,TV (New),Mushi Production,spring,1969.0,1969-04-06 19:30:00,Manga,26.0,7.18,13277.0
Ninpuu Kamui Gaiden,5023,TV (New),Tele-Cartoon Japan,spring,1969.0,1969-04-06 18:30:00,Manga,26.0,6.57,1510.0
Kurenai Sanshirou,4439,TV (New),Tatsunoko Production,spring,1969.0,1969-04-02 19:00:00,Manga,26.0,6.42,1438.0
Umeboshi Denka,12835,TV (New),          -,spring,1969.0,1969-04-01 00:00:00,Original,26.0,0.0,328.0
Roppou Yabure-kun,20003,TV (New),          -,spring,1969.0,1969-04-28 00:00:00,-,110.0,0.0,287.0
Himitsu no Akko-chan,3285,TV (Continuing),Toei Animation,spring,1969.0,1969-01-06 00:00:00,-,94.0,6.27,2261.0
Kyojin no Hoshi,5834,TV (Continuing),TMS Entertainment,spring,1969.0,1968-03-30 00:00:00,Manga,182.0,6.74,1959.0
Sabu to Ichi Torimono Hikae,5997,TV (Continuing),Toei Animation,spring,1969.0,1968-10-03 00:00:00,Manga,52.0,6.39,1654.0
Monoshiri Daigaku: Ashita no Calendar,22221,TV (Continuing),          -,spring,1969.0,1966-07-01 18:55:00,Original,1274.0,5.7,488.0
Zou no Hanako,35094,OVA,          -,spring,1969.0,,Other,1.0,0.0,161.0
Dororo to Hyakkimaru,5760,TV (Continuing),Mushi Production,summer,1969.0,1969-04-06 19:30:00,Manga,26.0,7.18,13277.0
Himitsu no Akko-chan,3285,TV (Continuing),Toei Animation,summer,1969.0,1969-01-06 00:00:00,-,94.0,6.27,2261.0
Kyojin no Hoshi,5834,TV (Continuing),TMS Entertainment,summer,1969.0,1968-03-30 00:00:00,Manga,182.0,6.74,1959.0
Sabu to Ichi Torimono Hikae,5997,TV (Continuing),Toei Animation,summer,1969.0,1968-10-03 00:00:00,Manga,52.0,6.39,1654.0
Ninpuu Kamui Gaiden,5023,TV (Continuing),Tele-Cartoon Japan,summer,1969.0,1969-04-06 18:30:00,Manga,26.0,6.57,1510.0
Kurenai Sanshirou,4439,TV (Continuing),Tatsunoko Production,summer,1969.0,1969-04-02 19:00:00,Manga,26.0,6.42,1438.0
Monoshiri Daigaku: Ashita no Calendar,22221,TV (Continuing),          -,summer,1969.0,1966-07-01 18:55:00,Original,1274.0,5.7,488.0
Umeboshi Denka,12835,TV (Continuing),          -,summer,1969.0,1969-04-01 00:00:00,Original,26.0,0.0,328.0
Roppou Yabure-kun,20003,TV (Continuing),          -,summer,1969.0,1969-04-28 00:00:00,-,110.0,0.0,287.0
Soratobu Yuureisen,2811,Movie,Toei Animation,summer,1969.0,1969-07-20 00:00:00,Manga,1.0,6.63,4385.0
Kyojin no Hoshi: Chizome no Kesshousen,17441,Movie,          -,summer,1969.0,1969-07-26 00:00:00,-,1.0,0.0,328.0
Hong Gildong Janggun,43703,Movie,          -,summer,1969.0,1969-07-22 00:00:00,-,1.0,0.0,64.0
Tiger Mask,3009,TV (New),Toei Animation,fall,1969.0,1969-10-02 00:00:00,Manga,105.0,7.26,8158.0
Sazae-san,2406,TV (New),Eiken,fall,1969.0,1969-10-05 18:30:00,4-koma manga,0.0,6.1,5860.0
Muumin,8234,TV (New),Mushi Production,fall,1969.0,1969-10-05 19:30:00,Book,65.0,7.05,4854.0
Hakushon Daimaou,2892,TV (New),Tatsunoko Production,fall,1969.0,1969-10-05 00:00:00,Original,52.0,6.07,1577.0
Otoko Ippiki Gaki Daishou,17467,TV (New),          -,fall,1969.0,1969-09-29 00:00:00,-,156.0,0.0,735.0
Pinch to Punch,20005,TV (New),          -,fall,1969.0,1969-09-29 00:00:00,-,156.0,0.0,283.0
Himitsu no Akko-chan,3285,TV (Continuing),Toei Animation,fall,1969.0,1969-01-06 00:00:00,-,94.0,6.27,2261.0
Kyojin no Hoshi,5834,TV (Continuing),TMS Entertainment,fall,1969.0,1968-03-30 00:00:00,Manga,182.0,6.74,1959.0
Monoshiri Daigaku: Ashita no Calendar,22221,TV (Continuing),          -,fall,1969.0,1966-07-01 18:55:00,Original,1274.0,5.74,488.0
Kyojin no Hoshi: Ike Ike Hyuuma,17443,Movie,          -,fall,1969.0,1969-12-20 00:00:00,-,1.0,0.0,322.0
Ashita no Joe Pilots,19973,Special,Mushi Production,fall,1969.0,1969-11-06 00:00:00,-,2.0,6.2,3494.0
Attack No.1,1550,TV (New),Tokyo Movie Shinsha,winter,1970.0,1969-12-07 19:00:00,Manga,104.0,6.74,7089.0
Tiger Mask,3009,TV (Continuing),Toei Animation,winter,1970.0,1969-10-02 00:00:00,Manga,105.0,7.26,8091.0
Sazae-san,2406,TV (Continuing),Eiken,winter,1970.0,1969-10-05 18:30:00,4-koma manga,0.0,6.1,5762.0
Muumin,8234,TV (Continuing),Mushi Production,winter,1970.0,1969-10-05 19:30:00,Book,65.0,7.05,4809.0
Himitsu no Akko-chan,3285,TV (Continuing),Toei Animation,winter,1970.0,1969-01-06 00:00:00,-,94.0,6.28,2249.0
Kyojin no Hoshi,5834,TV (Continuing),TMS Entertainment,winter,1970.0,1968-03-30 00:00:00,Manga,182.0,6.74,1938.0
Hakushon Daimaou,2892,TV (Continuing),Tatsunoko Production,winter,1970.0,1969-10-05 00:00:00,Original,52.0,6.07,1565.0
Otoko Ippiki Gaki Daishou,17467,TV (Continuing),          -,winter,1970.0,1969-09-29 00:00:00,-,156.0,0.0,722.0
Monoshiri Daigaku: Ashita no Calendar,22221,TV (Continuing),          -,winter,1970.0,1966-07-01 18:55:00,Original,1274.0,5.7,479.0
Pinch to Punch,20005,TV (Continuing),          -,winter,1970.0,1969-09-29 00:00:00,-,156.0,0.0,278.0
Norakuro Compilation OVA,30305,OVA,Eiken,winter,1970.0,1970-01-01 00:00:00,Manga,1.0,0.0,227.0
Attack No.1 (1970),9163,Movie,          -,winter,1970.0,1970-03-21 00:00:00,-,1.0,6.14,891.0
Chibikko Remi to Meiken Kapi,2830,Movie,Toei Animation,winter,1970.0,1970-03-17 00:00:00,-,1.0,5.85,763.0
Tiger Mask (Movie),18061,Movie,          -,winter,1970.0,1970-03-17 00:00:00,Manga,1.0,6.08,728.0
Kyojin no Hoshi: Dai League Ball,17445,Movie,          -,winter,1970.0,1970-03-21 00:00:00,-,1.0,0.0,331.0
Ashita no Joe,2402,TV (New),Mushi Production,spring,1970.0,1970-04-01 19:00:00,Manga,79.0,8.28,60510.0
Konchuu Monogatari Minashigo Hutch,3858,TV (New),Tatsunoko Production,spring,1970.0,1970-04-07 00:00:00,Original,91.0,6.42,2318.0
Akakichi no Eleven,2316,TV (New),          -,spring,1970.0,1970-04-13 00:00:00,-,52.0,6.59,1689.0
Bakuhatsu Gorou,9284,TV (New),          -,spring,1970.0,1970-04-03 00:00:00,-,26.0,0.0,543.0
Otanoshimi Anime Gekijou,20023,TV (New),          -,spring,1970.0,1970-04-05 00:00:00,-,26.0,0.0,237.0
Tiger Mask,3009,TV (Continuing),Toei Animation,spring,1970.0,1969-10-02 00:00:00,Manga,105.0,7.26,8091.0
Attack No.1,1550,TV (Continuing),Tokyo Movie Shinsha,spring,1970.0,1969-12-07 19:00:00,Manga,104.0,6.74,7089.0
Sazae-san,2406,TV (Continuing),Eiken,spring,1970.0,1969-10-05 18:30:00,4-koma manga,0.0,6.1,5767.0
Muumin,8234,TV (Continuing),Mushi Production,spring,1970.0,1969-10-05 19:30:00,Book,65.0,7.05,4809.0
Himitsu no Akko-chan,3285,TV (Continuing),Toei Animation,spring,1970.0,1969-01-06 00:00:00,-,94.0,6.28,2249.0
Kyojin no Hoshi,5834,TV (Continuing),TMS Entertainment,spring,1970.0,1968-03-30 00:00:00,Manga,182.0,6.74,1938.0
Hakushon Daimaou,2892,TV (Continuing),Tatsunoko Production,spring,1970.0,1969-10-05 00:00:00,Original,52.0,6.07,1565.0
Monoshiri Daigaku: Ashita no Calendar,22221,TV (Continuing),          -,spring,1970.0,1966-07-01 18:55:00,Original,1274.0,5.7,479.0
Manga Jinbutsushi,23001,TV (New),          -,summer,1970.0,1970-08-01 00:00:00,-,365.0,0.0,272.0
Nippon Tanjou,22999,TV (New),Mushi Production,summer,1970.0,1970-06-10 00:00:00,-,5.0,0.0,257.0
Ashita no Joe,2402,TV (Continuing),Mushi Production,summer,1970.0,1970-04-01 19:00:00,Manga,79.0,8.28,60510.0
Tiger Mask,3009,TV (Continuing),Toei Animation,summer,1970.0,1969-10-02 00:00:00,Manga,105.0,7.26,8091.0
Attack No.1,1550,TV (Continuing),Tokyo Movie Shinsha,summer,1970.0,1969-12-07 19:00:00,Manga,104.0,6.74,7089.0
Sazae-san,2406,TV (Continuing),Eiken,summer,1970.0,1969-10-05 18:30:00,4-koma manga,0.0,6.1,5762.0
Muumin,8234,TV (Continuing),Mushi Production,summer,1970.0,1969-10-05 19:30:00,Book,65.0,7.05,4809.0
Konchuu Monogatari Minashigo Hutch,3858,TV (Continuing),Tatsunoko Production,summer,1970.0,1970-04-07 00:00:00,Original,91.0,6.42,2318.0
Himitsu no Akko-chan,3285,TV (Continuing),Toei Animation,summer,1970.0,1969-01-06 00:00:00,-,94.0,6.28,2249.0
Kyojin no Hoshi,5834,TV (Continuing),TMS Entertainment,summer,1970.0,1968-03-30 00:00:00,Manga,182.0,6.74,1938.0
Akakichi no Eleven,2316,TV (Continuing),          -,summer,1970.0,1970-04-13 00:00:00,-,52.0,6.59,1689.0
Hakushon Daimaou,2892,TV (Continuing),Tatsunoko Production,summer,1970.0,1969-10-05 00:00:00,Original,52.0,6.07,1565.0
Bakuhatsu Gorou,9284,TV (Continuing),          -,summer,1970.0,1970-04-03 00:00:00,-,26.0,0.0,543.0
